Gene stable ID	NCBI gene (formerly Entrezgene) ID
ENSG00000124787	10799
ENSG00000198626	6262
ENSG00000233141	116511
ENSG00000113966	84100
ENSG00000135407	10677
ENSG00000198911	6721
ENSG00000141367	1213
ENSG00000172367	79849
ENSG00000170891	54360
ENSG00000258145	NA
ENSG00000258062	NA
ENSG00000178741	9377
ENSG00000257123	NA
ENSG00000177586	NA
ENSG00000035681	8439
ENSG00000243830	NA
ENSG00000201780	NA
ENSG00000246115	NA
ENSG00000047936	6098
ENSG00000064666	1265
ENSG00000131508	7322
ENSG00000135373	26298
ENSG00000147647	1807
ENSG00000177200	80205
ENSG00000130675	3110
ENSG00000185215	7127
ENSG00000129221	23746
ENSG00000234258	3305
ENSG00000230143	10211
ENSG00000164935	81501
ENSG00000166473	114780
ENSG00000234475	3304
ENSG00000234475	3303
ENSG00000171502	255631
ENSG00000185862	2124
ENSG00000234809	11270
ENSG00000176986	9632
ENSG00000121764	3061
ENSG00000107959	10531
ENSG00000266967	80755
ENSG00000115361	33
ENSG00000182831	29035
ENSG00000169258	114787
ENSG00000260362	NA
ENSG00000268130	NA
ENSG00000248712	283152
ENSG00000065485	102465667
ENSG00000065485	10954
ENSG00000171735	23261
ENSG00000116996	57829
ENSG00000074317	6620
ENSG00000164172	4338
ENSG00000234965	440829
ENSG00000123992	23549
ENSG00000101391	51654
ENSG00000057593	2155
ENSG00000162517	553115
ENSG00000255801	NA
ENSG00000204065	340543
ENSG00000138639	83478
ENSG00000231555	3304
ENSG00000231555	3303
ENSG00000129317	83448
ENSG00000100731	22990
ENSG00000270188	NA
ENSG00000169016	1876
ENSG00000131408	7376
ENSG00000175766	253314
ENSG00000133019	1131
ENSG00000133134	84707
ENSG00000250799	58510
ENSG00000110395	867
ENSG00000170442	3892
ENSG00000229300	50854
ENSG00000233280	131544
ENSG00000182916	56849
ENSG00000126218	2159
ENSG00000175591	5029
ENSG00000183454	2903
ENSG00000080200	131544
ENSG00000155816	56776
ENSG00000108370	8787
ENSG00000165119	3190
ENSG00000237095	9656
ENSG00000115290	2888
ENSG00000163293	101927157
ENSG00000163293	152519
ENSG00000147650	29967
ENSG00000171988	221037
ENSG00000048140	26262
ENSG00000120899	2185
ENSG00000161270	4868
ENSG00000126231	8858
ENSG00000265118	NA
ENSG00000171604	51523
ENSG00000178718	54913
ENSG00000171631	5031
ENSG00000185222	51186
ENSG00000100664	1983
ENSG00000269446	NA
ENSG00000253350	NA
ENSG00000268365	NA
ENSG00000105583	51398
ENSG00000180875	64388
ENSG00000225824	101060835
ENSG00000225824	3119
ENSG00000149089	51074
ENSG00000198668	808
ENSG00000198668	805
ENSG00000198668	801
ENSG00000009335	9690
ENSG00000159958	115650
ENSG00000163938	100113381
ENSG00000163938	26354
ENSG00000049245	9341
ENSG00000258296	NA
ENSG00000169946	23414
ENSG00000092931	79157
ENSG00000231823	3118
ENSG00000168530	4632
ENSG00000238943	NA
ENSG00000047932	57120
ENSG00000252727	NA
ENSG00000255967	NA
ENSG00000255829	NA
ENSG00000198515	1259
ENSG00000131400	9476
ENSG00000198794	192683
ENSG00000256004	NA
ENSG00000244131	NA
ENSG00000205426	3887
ENSG00000229493	3120
ENSG00000095059	1725
ENSG00000100162	79019
ENSG00000135697	53630
ENSG00000145545	6715
ENSG00000132912	51164
ENSG00000126860	2123
ENSG00000064687	10347
ENSG00000049246	8863
ENSG00000234343	4758
ENSG00000183955	387893
ENSG00000166681	27018
ENSG00000256661	NA
ENSG00000082438	22837
ENSG00000249790	101930433
ENSG00000249790	101930011
ENSG00000206235	6891
ENSG00000261609	8139
ENSG00000256904	NA
ENSG00000113763	90249
ENSG00000257105	NA
ENSG00000110435	8050
ENSG00000121542	26984
ENSG00000213049	NA
ENSG00000122417	57489
ENSG00000255776	NA
ENSG00000214851	253128
ENSG00000150977	196383
ENSG00000084636	1307
ENSG00000172476	142684
ENSG00000245105	144571
ENSG00000129680	79649
ENSG00000256937	NA
ENSG00000198001	51135
ENSG00000126226	55795
ENSG00000219607	648791
ENSG00000070087	5217
ENSG00000134363	10468
ENSG00000211542	NA
ENSG00000256720	NA
ENSG00000146005	84249
ENSG00000182901	6000
ENSG00000184209	11066
ENSG00000198846	9760
ENSG00000138621	60490
ENSG00000105793	101927446
ENSG00000105793	85865
ENSG00000152953	55351
ENSG00000256235	85027
ENSG00000214113	57128
ENSG00000100167	55964
ENSG00000269636	NA
ENSG00000110237	9828
ENSG00000132004	84261
ENSG00000235030	8870
ENSG00000237693	345611
ENSG00000132313	51318
ENSG00000074966	7294
ENSG00000164465	285761
ENSG00000178966	80010
ENSG00000256817	NA
ENSG00000258291	NA
ENSG00000153815	80790
ENSG00000238831	NA
ENSG00000234674	6941
ENSG00000204569	5514
ENSG00000112941	11044
ENSG00000176928	51301
ENSG00000145908	91975
ENSG00000188026	353116
ENSG00000145194	9718
ENSG00000167173	56905
ENSG00000179603	2918
ENSG00000197506	64078
ENSG00000054967	84957
ENSG00000131242	84440
ENSG00000236443	5696
ENSG00000135334	55122
ENSG00000145700	256006
ENSG00000062822	5424
ENSG00000091483	2271
ENSG00000160883	3101
ENSG00000137975	9635
ENSG00000133142	79921
ENSG00000129195	54478
ENSG00000101400	6640
ENSG00000169083	367
ENSG00000256069	3
ENSG00000166669	80063
ENSG00000158458	9542
ENSG00000123240	10133
ENSG00000049247	10911
ENSG00000068615	65055
ENSG00000231503	NA
ENSG00000211445	2878
ENSG00000167195	653641
ENSG00000176125	402682
ENSG00000170523	3889
ENSG00000170500	164832
ENSG00000082929	10141
ENSG00000016864	55830
ENSG00000178538	767
ENSG00000140478	653643
ENSG00000016490	1179
ENSG00000054965	23201
ENSG00000155629	118788
ENSG00000266823	NA
ENSG00000269766	NA
ENSG00000271233	NA
ENSG00000126259	84063
ENSG00000270663	NA
ENSG00000165476	221035
ENSG00000153976	9955
ENSG00000141526	102465472
ENSG00000141526	9123
ENSG00000229684	203068
ENSG00000117009	8564
ENSG00000237582	5460
ENSG00000237248	100499405
ENSG00000267964	NA
ENSG00000170854	84864
ENSG00000141378	51651
ENSG00000213853	2013
ENSG00000175215	10106
ENSG00000262773	115677
ENSG00000049249	3604
ENSG00000196968	170384
ENSG00000033867	9497
ENSG00000006695	1352
ENSG00000016602	22802
ENSG00000109339	5602
ENSG00000087206	51720
ENSG00000256427	NA
ENSG00000104388	5862
ENSG00000086598	10959
ENSG00000076706	102465453
ENSG00000076706	4162
ENSG00000111788	NA
ENSG00000121316	79887
ENSG00000186832	3868
ENSG00000105576	30000
ENSG00000116288	11315
ENSG00000054277	23596
ENSG00000173040	132884
ENSG00000078699	9139
ENSG00000097033	51100
ENSG00000183230	29119
ENSG00000153989	116150
ENSG00000135605	7006
ENSG00000203668	1122
ENSG00000173175	111
ENSG00000263162	101930157
ENSG00000263162	101929832
ENSG00000263162	101929047
ENSG00000263162	8924
ENSG00000160691	6464
ENSG00000145982	10667
ENSG00000105290	333
ENSG00000196376	222553
ENSG00000148053	4915
ENSG00000113161	3156
ENSG00000157224	9069
ENSG00000167889	146664
ENSG00000262452	57405
ENSG00000087085	43
ENSG00000173456	79102
ENSG00000172586	118487
ENSG00000163214	90957
ENSG00000105993	10049
ENSG00000223953	114902
ENSG00000223953	83552
ENSG00000183066	164684
ENSG00000180448	23526
ENSG00000183291	9403
ENSG00000204954	728568
ENSG00000261967	NA
ENSG00000115365	10314
ENSG00000267873	NA
ENSG00000196507	85012
ENSG00000239836	5698
ENSG00000135443	3891
ENSG00000162843	128025
ENSG00000267901	NA
ENSG00000111860	387119
ENSG00000262563	57818
ENSG00000235718	114902
ENSG00000235718	83552
ENSG00000079482	4983
ENSG00000062716	406991
ENSG00000062716	81671
ENSG00000153936	9653
ENSG00000262872	100132565
ENSG00000262872	283768
ENSG00000198951	4668
ENSG00000226173	6890
ENSG00000164258	4724
ENSG00000091622	83394
ENSG00000259159	114902
ENSG00000259159	83552
ENSG00000140365	54939
ENSG00000103479	5934
ENSG00000171316	55636
ENSG00000267561	NA
ENSG00000222022	NA
ENSG00000021300	58473
ENSG00000263298	8647
ENSG00000143013	8543
ENSG00000177096	150368
ENSG00000262581	NA
ENSG00000197943	5336
ENSG00000166896	91419
ENSG00000213676	1388
ENSG00000261951	NA
ENSG00000153060	146279
ENSG00000185305	54622
ENSG00000262906	NA
ENSG00000270043	NA
ENSG00000263579	NA
ENSG00000268175	NA
ENSG00000262627	NA
ENSG00000265006	NA
ENSG00000183172	91689
ENSG00000262353	NA
ENSG00000262733	NA
ENSG00000228263	80736
ENSG00000174371	9156
ENSG00000036672	9099
ENSG00000120903	1135
ENSG00000197555	26037
ENSG00000145901	10318
ENSG00000196428	9819
ENSG00000204568	28973
ENSG00000111364	57696
ENSG00000103274	4682
ENSG00000151067	775
ENSG00000239329	3109
ENSG00000258231	100506869
ENSG00000164830	55074
ENSG00000224740	10211
ENSG00000100804	5693
ENSG00000109171	57606
ENSG00000188596	101928871
ENSG00000188596	374467
ENSG00000123144	79002
ENSG00000169271	8988
ENSG00000269074	NA
ENSG00000197769	440738
ENSG00000139842	8451
ENSG00000181704	286451
ENSG00000178996	112574
ENSG00000026508	960
ENSG00000165914	145567
ENSG00000214655	23053
ENSG00000198356	439
ENSG00000116285	54206
ENSG00000249016	NA
ENSG00000172465	9338
ENSG00000106537	27075
ENSG00000164283	11082
ENSG00000184983	4700
ENSG00000267906	NA
ENSG00000180287	200150
ENSG00000075413	4140
ENSG00000135049	23287
ENSG00000166676	780776
ENSG00000115648	79083
ENSG00000065243	5586
ENSG00000162426	50651
ENSG00000141551	1453
ENSG00000264457	100616382
ENSG00000264457	100616228
ENSG00000264457	100616223
ENSG00000070019	2984
ENSG00000262250	NA
ENSG00000266882	NA
ENSG00000262127	NA
ENSG00000106541	10551
ENSG00000206435	3107
ENSG00000262080	101930157
ENSG00000262080	440248
ENSG00000166971	64400
ENSG00000125967	63941
ENSG00000196208	9687
ENSG00000072840	2121
ENSG00000099817	5434
ENSG00000167604	84807
ENSG00000128422	3872
ENSG00000169894	57876
ENSG00000169894	4584
ENSG00000185896	3916
ENSG00000100197	101929829
ENSG00000100197	1565
ENSG00000123562	9643
ENSG00000114902	28972
ENSG00000222028	122706
ENSG00000118434	81833
ENSG00000139835	79774
ENSG00000115548	55818
ENSG00000082269	57579
ENSG00000126264	10870
ENSG00000039987	54831
ENSG00000151239	5756
ENSG00000153531	113622
ENSG00000139880	64403
ENSG00000118432	1268
ENSG00000179583	4261
ENSG00000142599	473
ENSG00000078295	108
ENSG00000137947	2959
ENSG00000243189	3108
ENSG00000145248	201780
ENSG00000114904	6787
ENSG00000182223	326340
ENSG00000011600	7305
ENSG00000161849	3890
ENSG00000137343	79969
ENSG00000175084	1674
ENSG00000150401	55208
ENSG00000143702	9859
ENSG00000169507	151258
ENSG00000120915	2053
ENSG00000223510	146822
ENSG00000139263	121227
ENSG00000183185	200959
ENSG00000135040	60560
ENSG00000184860	93517
ENSG00000173467	155465
ENSG00000113761	23567
ENSG00000156920	139378
ENSG00000161850	3888
ENSG00000223680	100616237
ENSG00000223680	780
ENSG00000228273	100131514
ENSG00000228273	4584
ENSG00000198739	347731
ENSG00000095066	29911
ENSG00000142539	NA
ENSG00000125430	9953
ENSG00000173801	3728
ENSG00000124785	51299
ENSG00000263186	100505753
ENSG00000204315	63943
ENSG00000086696	3294
ENSG00000150403	55002
ENSG00000269383	NA
ENSG00000108176	56521
ENSG00000102239	680
ENSG00000167468	2879
ENSG00000197837	554313
ENSG00000197837	121504
ENSG00000197837	8370
ENSG00000197837	8368
ENSG00000197837	8366
ENSG00000197837	8367
ENSG00000197837	8365
ENSG00000197837	8364
ENSG00000197837	8362
ENSG00000197837	8363
ENSG00000197837	8361
ENSG00000197837	8360
ENSG00000197837	8359
ENSG00000197837	8294
ENSG00000137944	56267
ENSG00000269404	6689
ENSG00000140398	693216
ENSG00000140398	79661
ENSG00000204314	100507547
ENSG00000204314	80863
ENSG00000109099	5376
ENSG00000198523	5350
ENSG00000121753	576
ENSG00000173207	1163
ENSG00000205702	NA
ENSG00000126243	79414
ENSG00000102241	27336
ENSG00000234704	6046
ENSG00000115526	9486
ENSG00000205277	10071
ENSG00000111880	8732
ENSG00000135052	51280
ENSG00000111877	254394
ENSG00000135698	10200
ENSG00000175582	150786
ENSG00000175582	5870
ENSG00000086967	4606
ENSG00000269795	NA
ENSG00000198176	7027
ENSG00000170454	9119
ENSG00000108423	51174
ENSG00000100207	6942
ENSG00000058091	5218
ENSG00000205138	644096
ENSG00000213439	NA
ENSG00000228768	NA
ENSG00000196578	81050
ENSG00000072832	1400
ENSG00000231192	26341
ENSG00000236032	403273
ENSG00000213516	494115
ENSG00000172301	55352
ENSG00000233412	403274
ENSG00000186009	496
ENSG00000181392	163183
ENSG00000230301	79295
ENSG00000124491	2162
ENSG00000142530	112703
ENSG00000197938	79310
ENSG00000064932	22904
ENSG00000113163	10087
ENSG00000048405	168850
ENSG00000054282	10806
ENSG00000187753	389766
ENSG00000232535	NA
ENSG00000196098	403278
ENSG00000185974	6011
ENSG00000263341	83902
ENSG00000234370	2968
ENSG00000206536	403277
ENSG00000232382	26339
ENSG00000261986	3883
ENSG00000120742	101928061
ENSG00000120742	27230
ENSG00000228964	3106
ENSG00000263012	3884
ENSG00000103494	23322
ENSG00000135070	81689
ENSG00000096717	23411
ENSG00000184497	348013
ENSG00000232632	2550
ENSG00000262045	NA
ENSG00000075539	285527
ENSG00000262748	NA
ENSG00000185479	3854
ENSG00000246705	55766
ENSG00000161671	284361
ENSG00000117226	2635
ENSG00000100813	22985
ENSG00000074800	2023
ENSG00000160867	2264
ENSG00000130052	9754
ENSG00000170465	286887
ENSG00000139350	121441
ENSG00000108651	55813
ENSG00000084463	51729
ENSG00000168646	8313
ENSG00000154096	7070
ENSG00000140945	1012
ENSG00000198920	9851
ENSG00000111361	1967
ENSG00000231225	100507436
ENSG00000140400	4123
ENSG00000235568	150372
ENSG00000212440	NA
ENSG00000021826	1373
ENSG00000255753	NA
ENSG00000260423	101930452
ENSG00000206527	201562
ENSG00000256673	NA
ENSG00000161677	126119
ENSG00000183087	2621
ENSG00000171223	3726
ENSG00000182108	28955
ENSG00000117020	10000
ENSG00000181215	389197
ENSG00000189306	27341
ENSG00000231558	3111
ENSG00000160688	80308
ENSG00000214826	440081
ENSG00000090776	1947
ENSG00000110400	5818
ENSG00000140718	79068
ENSG00000204653	554235
ENSG00000072195	100996693
ENSG00000072195	10290
ENSG00000117228	2633
ENSG00000231861	402135
ENSG00000129657	6397
ENSG00000111875	25842
ENSG00000038532	23274
ENSG00000227772	4277
ENSG00000221988	80864
ENSG00000221988	9374
ENSG00000083223	79670
ENSG00000239382	84964
ENSG00000131409	94030
ENSG00000111358	2967
ENSG00000179456	10472
ENSG00000055957	3697
ENSG00000167815	7001
ENSG00000268146	NA
ENSG00000106546	196
ENSG00000188010	729967
ENSG00000173728	200159
ENSG00000183569	253190
ENSG00000266076	NA
ENSG00000185989	22821
ENSG00000162645	2634
ENSG00000104889	10535
ENSG00000213023	84258
ENSG00000035687	159
ENSG00000228163	3113
ENSG00000152969	152789
ENSG00000259517	NA
ENSG00000163629	5783
ENSG00000175643	116028
ENSG00000149609	128864
ENSG00000175581	51642
ENSG00000177508	79191
ENSG00000144895	83939
ENSG00000213512	388646
ENSG00000182584	170487
ENSG00000267840	NA
ENSG00000226841	401250
ENSG00000137699	23650
ENSG00000177182	157807
ENSG00000101412	1869
ENSG00000230989	3281
ENSG00000254899	NA
ENSG00000214694	100271715
ENSG00000262993	3881
ENSG00000162654	115361
ENSG00000118046	6794
ENSG00000263022	8688
ENSG00000262591	NA
ENSG00000262282	NA
ENSG00000101417	11264
ENSG00000111879	79632
ENSG00000262603	100505782
ENSG00000071189	23161
ENSG00000262040	NA
ENSG00000103150	23417
ENSG00000154240	201134
ENSG00000203863	NA
ENSG00000182993	144608
ENSG00000110436	6506
ENSG00000163888	94032
ENSG00000146278	10957
ENSG00000260300	NA
ENSG00000179256	440087
ENSG00000132026	83546
ENSG00000181924	51287
ENSG00000185338	8651
ENSG00000111339	420
ENSG00000180447	2619
ENSG00000154548	135295
ENSG00000080822	56650
ENSG00000179397	257044
ENSG00000178279	7142
ENSG00000204446	401535
ENSG00000178257	58531
ENSG00000163352	55891
ENSG00000196233	84458
ENSG00000122304	5620
ENSG00000146281	135293
ENSG00000105270	25999
ENSG00000065534	4638
ENSG00000131061	84905
ENSG00000154451	115362
ENSG00000175646	5619
ENSG00000235034	342918
ENSG00000113088	3003
ENSG00000176842	10265
ENSG00000169006	23620
ENSG00000229295	3115
ENSG00000165496	140801
ENSG00000146276	2569
ENSG00000130177	8881
ENSG00000145649	3001
ENSG00000204640	129521
ENSG00000153253	6328
ENSG00000159387	79190
ENSG00000071677	51052
ENSG00000160685	51043
ENSG00000115539	79031
ENSG00000121644	51029
ENSG00000188897	101929274
ENSG00000188897	400499
ENSG00000188897	388210
ENSG00000175166	5708
ENSG00000163508	8320
ENSG00000183347	163351
ENSG00000140961	29948
ENSG00000112799	9450
ENSG00000203667	116228
ENSG00000124839	64284
ENSG00000139915	161357
ENSG00000179933	55017
ENSG00000260069	414059
ENSG00000175575	80227
ENSG00000161681	50944
ENSG00000134668	90853
ENSG00000229937	221823
ENSG00000174429	137735
ENSG00000148634	26091
ENSG00000099625	255057
ENSG00000164287	166979
ENSG00000120885	1191
ENSG00000196730	1612
ENSG00000234032	57176
ENSG00000103154	54550
ENSG00000197147	23507
ENSG00000234949	NA
ENSG00000134324	23175
ENSG00000169062	65110
ENSG00000136274	23148
ENSG00000170485	4862
ENSG00000169375	25942
ENSG00000154188	284
ENSG00000099624	513
ENSG00000169876	140453
ENSG00000171488	101927933
ENSG00000171488	84230
ENSG00000182732	9628
ENSG00000203876	NA
ENSG00000161277	199745
ENSG00000153187	3192
ENSG00000271949	NA
ENSG00000179562	79571
ENSG00000087245	4313
ENSG00000176984	NA
ENSG00000197043	309
ENSG00000198824	283489
ENSG00000163354	127579
ENSG00000155640	26148
ENSG00000184232	220323
ENSG00000131686	765
ENSG00000215604	NA
ENSG00000166558	146167
ENSG00000067082	1316
ENSG00000270496	NA
ENSG00000124831	9208
ENSG00000231238	NA
ENSG00000233905	NA
ENSG00000236669	NA
ENSG00000229788	NA
ENSG00000149090	25891
ENSG00000139173	84216
ENSG00000171492	55144
ENSG00000235876	NA
ENSG00000227333	10919
ENSG00000231914	NA
ENSG00000125409	64518
ENSG00000226361	NA
ENSG00000136270	677795
ENSG00000136270	9238
ENSG00000102243	51442
ENSG00000228797	NA
ENSG00000236169	NA
ENSG00000230931	NA
ENSG00000197241	155184
ENSG00000189067	9516
ENSG00000204718	NA
ENSG00000137709	25833
ENSG00000215217	134121
ENSG00000227784	NA
ENSG00000244155	NA
ENSG00000227568	NA
ENSG00000173812	10209
ENSG00000225016	NA
ENSG00000148700	120
ENSG00000181191	64219
ENSG00000206192	NA
ENSG00000235439	692199
ENSG00000235439	7919
ENSG00000269891	84986
ENSG00000242756	NA
ENSG00000227332	NA
ENSG00000223024	100873763
ENSG00000205420	3853
ENSG00000206787	100873777
ENSG00000101421	128866
ENSG00000111341	4256
ENSG00000235500	NA
ENSG00000198363	444
ENSG00000226250	100652856
ENSG00000231358	NA
ENSG00000226057	NA
ENSG00000130054	27112
ENSG00000147655	340419
ENSG00000269210	NA
ENSG00000105472	6320
ENSG00000162664	284695
ENSG00000272195	NA
ENSG00000075702	284403
ENSG00000139055	121506
ENSG00000232685	348021
ENSG00000181264	219902
ENSG00000100784	9252
ENSG00000167470	90007
ENSG00000229375	NA
ENSG00000142511	2854
ENSG00000187721	NA
ENSG00000135047	1514
ENSG00000142583	6518
ENSG00000142513	93650
ENSG00000226619	NA
ENSG00000213741	6235
ENSG00000252287	NA
ENSG00000224778	NA
ENSG00000102245	959
ENSG00000158813	1896
ENSG00000252675	100873761
ENSG00000234894	NA
ENSG00000004059	381
ENSG00000229147	NA
ENSG00000124275	4552
ENSG00000179431	24147
ENSG00000227879	NA
ENSG00000111348	397
ENSG00000232243	NA
ENSG00000203666	84288
ENSG00000166326	54765
ENSG00000143032	343472
ENSG00000237636	NA
ENSG00000125970	22913
ENSG00000105613	22983
ENSG00000215349	NA
ENSG00000236834	100287114
ENSG00000224976	NA
ENSG00000184007	8073
ENSG00000231184	NA
ENSG00000229791	NA
ENSG00000237164	NA
ENSG00000223625	NA
ENSG00000152082	653784
ENSG00000152082	80097
ENSG00000169871	81844
ENSG00000272636	8447
ENSG00000232894	NA
ENSG00000215572	NA
ENSG00000238132	NA
ENSG00000155093	5799
ENSG00000167747	692204
ENSG00000167747	84798
ENSG00000225316	NA
ENSG00000185129	5813
ENSG00000257110	NA
ENSG00000100227	84271
ENSG00000226352	NA
ENSG00000268852	NA
ENSG00000265624	NA
ENSG00000157240	8321
ENSG00000109501	7466
ENSG00000108443	6198
ENSG00000233469	NA
ENSG00000115904	6654
ENSG00000182700	492311
ENSG00000223576	NA
ENSG00000238665	NA
ENSG00000266230	NA
ENSG00000237672	NA
ENSG00000129675	9459
ENSG00000236076	NA
ENSG00000187726	374407
ENSG00000120306	84418
ENSG00000226633	NA
ENSG00000260131	NA
ENSG00000048052	9734
ENSG00000263978	100616304
ENSG00000173762	924
ENSG00000238286	NA
ENSG00000222726	NA
ENSG00000265710	NA
ENSG00000105612	1777
ENSG00000203614	NA
ENSG00000140943	8720
ENSG00000164294	493869
ENSG00000260199	414062
ENSG00000260199	6349
ENSG00000122482	84146
ENSG00000233524	NA
ENSG00000090530	55214
ENSG00000186081	3852
ENSG00000179241	143458
ENSG00000165671	64324
ENSG00000236704	NA
ENSG00000113068	5201
ENSG00000233780	101930748
ENSG00000162849	55083
ENSG00000168077	51435
ENSG00000181555	29072
ENSG00000152086	112714
ENSG00000260717	388372
ENSG00000260717	9560
ENSG00000125977	8894
ENSG00000163357	149095
ENSG00000234363	NA
ENSG00000213621	NA
ENSG00000238893	NA
ENSG00000251902	NA
ENSG00000233851	NA
ENSG00000175567	7351
ENSG00000239704	284040
ENSG00000110442	29099
ENSG00000201821	NA
ENSG00000257230	NA
ENSG00000180172	NA
ENSG00000234602	345643
ENSG00000225585	NA
ENSG00000087253	54947
ENSG00000252128	NA
ENSG00000263607	NA
ENSG00000147160	158835
ENSG00000271250	NA
ENSG00000259795	101060421
ENSG00000259795	101060389
ENSG00000259795	100510707
ENSG00000259795	414060
ENSG00000233405	NA
ENSG00000141574	6398
ENSG00000154079	135154
ENSG00000235438	NA
ENSG00000259024	100533496
ENSG00000177992	286234
ENSG00000144591	29926
ENSG00000181031	9501
ENSG00000229137	NA
ENSG00000257544	NA
ENSG00000169410	5780
ENSG00000233325	NA
ENSG00000167748	3816
ENSG00000260287	101060351
ENSG00000260287	101060321
ENSG00000260287	654341
ENSG00000115561	100526767
ENSG00000115561	51652
ENSG00000136710	84317
ENSG00000113070	1839
ENSG00000224429	100652865
ENSG00000103160	83693
ENSG00000188828	441509
